gene_id,cell type,type
LINC00882,osteoblast,CSE
THAP11,osteoblast,CSE
IL1R2,osteoblast,CSE
BC046497,osteoblast,CSE
CHD2,osteoblast,CSE
C5orf62,osteoblast,CSE
KCNJ15,osteoblast,CSE
HAUS8,osteoblast,CSE
CHD9,osteoblast,CSE
MNT,osteoblast,CSE
THBS1,osteoblast,CSE
ZBTB38,osteoblast,CSE
RBFOX2,osteoblast,CSE
PVT1,osteoblast,CSE
CDC25B,osteoblast,CSE
EFHC1,osteoblast,CSE
ITPR1,osteoblast,CSE
CMSS1,osteoblast,CSE
TANC1,osteoblast,CSE
RBPMS,osteoblast,CSE
XPNPEP1,osteoblast,CSE
SPOCK1,osteoblast,CSE
PKM2,osteoblast,CSE
CLDN11,osteoblast,CSE
TENM2,osteoblast,CSE
STARD13,osteoblast,CSE
CXorf15,osteoblast,CSE
TENM4,osteoblast,CSE
ABL1,osteoblast,CSE
CYTH3,osteoblast,CSE
TBC1D1,osteoblast,CSE
SGCA,osteoblast,CSE
WBP1L,osteoblast,CSE
POLD4,osteoblast,CSE
CITED2,osteoblast,CSE
DUSP1,osteoblast,CSE
DAGLB,osteoblast,CSE
ZFP36L1,osteoblast,CSE
ZFP36L2,osteoblast,CSE
NMNAT2,osteoblast,CSE
ADM,osteoblast,CSE
HIST1H1A,osteoblast,CSE
WWTR1,osteoblast,CSE
TACC1,osteoblast,CSE
ID2,osteoblast,CSE
ID3,osteoblast,CSE
PDE4DIP,osteoblast,CSE
EMP1,osteoblast,CSE
HIVEP2,osteoblast,CSE
HIVEP3,osteoblast,CSE
LPXN,osteoblast,CSE
CLEC16A,osteoblast,CSE
PFTK2,osteoblast,CSE
FRMD4A,osteoblast,CSE
ADAM12,osteoblast,CSE
ODZ4,osteoblast,CSE
ZC3H12A,osteoblast,CSE
BCL6,osteoblast,CSE
SLC8A1-AS1,osteoblast,CSE
NEDD4L,osteoblast,CSE
PLOD2,osteoblast,CSE
CCBE1,osteoblast,CSE
HS3ST3A1,osteoblast,CSE
PLCXD2,osteoblast,CSE
RFTN1,osteoblast,CSE
PXN,osteoblast,CSE
THSD4,osteoblast,CSE
VPS13D,osteoblast,CSE
MECP2,osteoblast,CSE
LRP11,osteoblast,CSE
COL8A1,osteoblast,CSE
PDGFC,osteoblast,CSE
CLASP1,osteoblast,CSE
APOLD1,osteoblast,CSE
CDV3,osteoblast,CSE
MTAP,osteoblast,CSE
PLEKHG2,osteoblast,CSE
NFIB,osteoblast,CSE
ACTN1,osteoblast,CSE
RPL26L1,osteoblast,CSE
ACTN4,osteoblast,CSE
CREB3L2,osteoblast,CSE
TARBP2,osteoblast,CSE
CREB3L1,osteoblast,CSE
PITPNC1,osteoblast,CSE
SERPINH1,osteoblast,CSE
NFIX,osteoblast,CSE
AK128707,osteoblast,OSE
RNF11,osteoblast,OSE
STK16,osteoblast,OSE
LOC100506190,osteoblast,OSE
OGDH,osteoblast,OSE
CASS4,osteoblast,OSE
LOC100130476,osteoblast,OSE
GPR183,osteoblast,OSE
ZSWIM6,osteoblast,OSE
LOC100506810,osteoblast,OSE
WEE1,osteoblast,OSE
MBNL1-AS1,osteoblast,OSE
METTL15,osteoblast,OSE
PLEC1,osteoblast,OSE
SLC38A2,osteoblast,OSE
XPC,osteoblast,OSE
LOC100131496,osteoblast,OSE
MDFIC,osteoblast,OSE
U80770,osteoblast,OSE
IWS1,osteoblast,OSE
TPCN1,osteoblast,OSE
BX640700,osteoblast,OSE
PARP12,osteoblast,OSE
TEX2,osteoblast,OSE
ARHGAP17,osteoblast,OSE
POP1,osteoblast,OSE
PRR16,osteoblast,OSE
YBX3,osteoblast,OSE
C10orf26,osteoblast,OSE
UGCG,osteoblast,OSE
ATP2A2,osteoblast,OSE
DSTYK,osteoblast,OSE
ITGA2,osteoblast,OSE
UBE2D3,osteoblast,OSE
C14orf43,osteoblast,OSE
PUM1,osteoblast,OSE
DENND4A,osteoblast,OSE
MLL5,osteoblast,OSE
SERPINE1,osteoblast,OSE
CHIC2,osteoblast,OSE
NAIF1,osteoblast,OSE
AHSA2,osteoblast,OSE
JAK1,osteoblast,OSE
ZNF512,osteoblast,OSE
CCDC50,osteoblast,OSE
TBC1D2B,osteoblast,OSE
UCK2,osteoblast,OSE
MAP3K8,osteoblast,OSE
C8orf40,osteoblast,OSE
PPP1R10,osteoblast,OSE
RAP1GDS1,osteoblast,OSE
GART,osteoblast,OSE
CHST7,osteoblast,OSE
C5orf13,osteoblast,OSE
ZDHHC7,osteoblast,OSE
SH3D19,osteoblast,OSE
SQRDL,osteoblast,OSE
BC034940,osteoblast,OSE
FBXO32,osteoblast,OSE
FOXC1,osteoblast,OSE
KLHL26,osteoblast,OSE
BC047600,osteoblast,OSE
SMAD7,osteoblast,OSE
TLE4,osteoblast,OSE
TRIM55,osteoblast,OSE
GLS,osteoblast,OSE
GPRC5A,osteoblast,OSE
HTRA1,osteoblast,OSE
WDR33,osteoblast,OSE
CYP1B1-AS1,osteoblast,OSE
TNFAIP1,osteoblast,OSE
ARF1,osteoblast,OSE
KNTC1,osteoblast,OSE
ZFHX4-AS1,osteoblast,OSE
SPARC,osteoblast,OSE
AJ606331,osteoblast,OSE
AJ606330,osteoblast,OSE
KIAA0226,osteoblast,OSE
NREP-AS1,osteoblast,OSE
LOC399815,osteoblast,OSE
YAP1,osteoblast,OSE
ZFYVE26,osteoblast,OSE
NTN4,osteoblast,OSE
PBRM1,osteoblast,OSE
BAALC,osteoblast,OSE
TOM1,osteoblast,OSE
EGFR,osteoblast,OSE
RBM9,osteoblast,OSE
CPEB2,osteoblast,OSE
TMEM50A,osteoblast,OSE
EPS8,osteoblast,OSE
CHST3,osteoblast,OSE
GYG1,osteoblast,OSE
DDX17,osteoblast,OSE
PPFIA1,osteoblast,OSE
TM4SF1,osteoblast,OSE
MAB21L1,osteoblast,OSE
LMCD1,osteoblast,OSE
RAI1,osteoblast,OSE
CLIP4,osteoblast,OSE
RPGRIP1L,osteoblast,OSE
KLF9,osteoblast,OSE
ITGB1,osteoblast,OSE
LOC554174,osteoblast,OSE
ALDH3B1,osteoblast,OSE
CYR61,osteoblast,OSE
CD44,osteoblast,OSE
CA12,osteoblast,OSE
BC061919,osteoblast,OSE
GANC,osteoblast,OSE
DKFZp547I014,osteoblast,OSE
WNT5A,osteoblast,OSE
NAF1,osteoblast,OSE
ALKBH5,osteoblast,OSE
BNC1,osteoblast,OSE
BC033456,osteoblast,OSE
BNC2,osteoblast,OSE
CALU,osteoblast,OSE
ZNF462,osteoblast,OSE
SNX25,osteoblast,OSE
DEC1,osteoblast,OSE
EVA1A,osteoblast,OSE
IPMK,osteoblast,OSE
AK056689,osteoblast,OSE
FBLN7,osteoblast,OSE
GNL3,osteoblast,OSE
KLF7,osteoblast,OSE
ASB1,osteoblast,OSE
PGCP,osteoblast,OSE
COTL1,osteoblast,OSE
EAF1,osteoblast,OSE
AMPD2,osteoblast,OSE
PLXND1,osteoblast,OSE
HDGF,osteoblast,OSE
SPIN1,osteoblast,OSE
TMEM138,osteoblast,OSE
CRISPLD2,osteoblast,OSE
IFT57,osteoblast,OSE
DAAM1,osteoblast,OSE
TSC22D2,osteoblast,OSE
KIAA0226L,osteoblast,OSE
ATP1B1,osteoblast,OSE
KITLG,osteoblast,OSE
STK17B,osteoblast,OSE
CEP350,osteoblast,OSE
RAB27B,osteoblast,OSE
FN1,osteoblast,OSE
ARID1A,osteoblast,OSE
TMEM49,osteoblast,OSE
GNG3,osteoblast,OSE
C15ORF41,osteoblast,OSE
FAM24B,osteoblast,OSE
BX648502,osteoblast,OSE
CCL2,osteoblast,OSE
CTPS,osteoblast,OSE
SNX5,osteoblast,OSE
SERINC5,osteoblast,OSE
METRNL,osteoblast,OSE
SERINC3,osteoblast,OSE
KRTAP2-3,osteoblast,OSE
GMNN,osteoblast,OSE
TPST2,osteoblast,OSE
STAM,osteoblast,OSE
LOC643723,osteoblast,OSE
SPEN,osteoblast,OSE
ADAMTSL1,osteoblast,OSE
RAGE,osteoblast,OSE
LAYN,osteoblast,OSE
ADAR,osteoblast,OSE
CALHM2,osteoblast,OSE
CSRNP1,osteoblast,OSE
TULP4,osteoblast,OSE
SPOP,osteoblast,OSE
ITPKC,osteoblast,OSE
TRAF3IP2,osteoblast,OSE
TNS4,osteoblast,OSE
ENG,osteoblast,OSE
SHB,osteoblast,OSE
AY387666,osteoblast,OSE
GALNT1,osteoblast,OSE
EGLN1,osteoblast,OSE
BC043580,osteoblast,OSE
CEP170,osteoblast,OSE
LINC00511,osteoblast,OSE
TMEM217,osteoblast,OSE
STARD5,osteoblast,OSE
APCDD1L-AS1,osteoblast,OSE
EEF1E1,osteoblast,OSE
MIR181A1HG,osteoblast,OSE
HDAC7,osteoblast,OSE
ANKRD13A,osteoblast,OSE
MIRLET7BHG,osteoblast,OSE
CCDC45,osteoblast,OSE
RFC2,osteoblast,OSE
SH3BP4,osteoblast,OSE
OXSR1,osteoblast,OSE
MALAT1,osteoblast,OSE
C7orf10,osteoblast,OSE
ZBTB17,osteoblast,OSE
CSF1R,osteoblast,OSE
DUSP10,osteoblast,OSE
WDR26,osteoblast,OSE
TBX15,osteoblast,OSE
NUAK2,osteoblast,OSE
TRAPPC10,osteoblast,OSE
CDCP1,osteoblast,OSE
PHACTR2,osteoblast,OSE
UGDH,osteoblast,OSE
GKN1,osteoblast,OSE
KRTAP2-4,osteoblast,OSE
MED27,osteoblast,OSE
FRMD6-AS2,osteoblast,OSE
LOC284751,osteoblast,OSE
LRRFIP2,osteoblast,OSE
LOC100507156,osteoblast,OSE
RSRC2,osteoblast,OSE
ZNF438,osteoblast,OSE
AK093758,osteoblast,OSE
SHOC2,osteoblast,OSE
SMEK2,osteoblast,OSE
RNF145,osteoblast,OSE
PRDX6,osteoblast,OSE
USP3,osteoblast,OSE
ODC1,osteoblast,OSE
CDKN2C,osteoblast,OSE
C3orf21,osteoblast,OSE
ADCK4,osteoblast,OSE
SH3RF1,osteoblast,OSE
BC032040,osteoblast,OSE
SUPT3H,osteoblast,OSE
DVL3,osteoblast,OSE
ETS1,osteoblast,OSE
BC016972,osteoblast,OSE
LINC00862,osteoblast,OSE
FAM125B,osteoblast,OSE
GREM1,osteoblast,OSE
LOC100134259,osteoblast,OSE
CDC42EP3,osteoblast,OSE
TMEM245,osteoblast,OSE
RUFY3,osteoblast,OSE
NBR1,osteoblast,OSE
CDC42EP4,osteoblast,OSE
HIST1H3D,osteoblast,OSE
PDCD1LG2,osteoblast,OSE
IL6R,osteoblast,OSE
PBX3,osteoblast,OSE
CHST11,osteoblast,OSE
SLC1A7,osteoblast,OSE
MIR181A2HG,osteoblast,OSE
FEZ2,osteoblast,OSE
NRIP1,osteoblast,OSE
ROCK2,osteoblast,OSE
ARHGAP31,osteoblast,OSE
CUL4B,osteoblast,OSE
DNM3OS,osteoblast,OSE
ZNF655,osteoblast,OSE
MUSK,osteoblast,OSE
ADD3,osteoblast,OSE
KRT34,osteoblast,OSE
CHSY1,osteoblast,OSE
RAPGEF2,osteoblast,OSE
CAV2,osteoblast,OSE
AXL,osteoblast,OSE
UXT,osteoblast,OSE
CALM2,osteoblast,OSE
GADD45A,osteoblast,OSE
ZC3H12C,osteoblast,OSE
SMARCB1,osteoblast,OSE
BC040833,osteoblast,OSE
AL832891,osteoblast,OSE
DMTF1,osteoblast,OSE
CUL3,osteoblast,OSE
BRCA1,osteoblast,OSE
SHC3,osteoblast,OSE
CTSB,osteoblast,OSE
B4GALT1,osteoblast,OSE
C2ORF61,osteoblast,OSE
FLJ22447,osteoblast,OSE
SLC15A4,osteoblast,OSE
CNN3,osteoblast,OSE
RAI14,osteoblast,OSE
PTPN14,osteoblast,OSE
RUNX2,osteoblast,OSE
MAFK,osteoblast,OSE
SNHG3,osteoblast,OSE
DLST,osteoblast,OSE
ZBTB22,osteoblast,OSE
PRRX2,osteoblast,OSE
C3orf64,osteoblast,OSE
MED25,osteoblast,OSE
HIF1A,osteoblast,OSE
MED26,osteoblast,OSE
SKI,osteoblast,OSE
TNFRSF19,osteoblast,OSE
KANSL3,osteoblast,OSE
DAXX,osteoblast,OSE
FAM196A,osteoblast,OSE
PCNXL4,osteoblast,OSE
CLDND2,osteoblast,OSE
SYT11,osteoblast,OSE
AK056897,osteoblast,OSE
ANXA11,osteoblast,OSE
FNDC3A,osteoblast,OSE
PJA2,osteoblast,OSE
TM4SF20,osteoblast,OSE
ADAMTS5,osteoblast,OSE
BC040308,osteoblast,OSE
MIER1,osteoblast,OSE
EPN2,osteoblast,OSE
GRLF1,osteoblast,OSE
UBE2H,osteoblast,OSE
UBE2M,osteoblast,OSE
MRPS24,osteoblast,OSE
CDC14B,osteoblast,OSE
RPSAP52,osteoblast,OSE
GLB1L,osteoblast,OSE
GPR177,osteoblast,OSE
SMIM14,osteoblast,OSE
CD9,osteoblast,OSE
MEOX2,osteoblast,OSE
EEF1E1-MUTED,osteoblast,OSE
ZNF532,osteoblast,OSE
LINC00299,osteoblast,OSE
FTH1,osteoblast,OSE
FAM214A,osteoblast,OSE
RABGEF1,osteoblast,OSE
APPL2,osteoblast,OSE
DLEU1,osteoblast,OSE
TMEM87A,osteoblast,OSE
FAM171A1,osteoblast,OSE
NUP50,osteoblast,OSE
HMG20A,osteoblast,OSE
LINC00578,osteoblast,OSE
C14orf4,osteoblast,OSE
ASAP3,osteoblast,OSE
AAGAB,osteoblast,OSE
LIMK1,osteoblast,OSE
FOXO3,osteoblast,OSE
AEBP1,osteoblast,OSE
ZC3H6,osteoblast,OSE
FAM180A,osteoblast,OSE
MANBAL,osteoblast,OSE
WASF3,osteoblast,OSE
BRI3,osteoblast,OSE
C14orf135,osteoblast,OSE
SON,osteoblast,OSE
NBAS,osteoblast,OSE
ANXA1,osteoblast,OSE
URGCP-MRPS24,osteoblast,OSE
ANXA5,osteoblast,OSE
MIR548Q,osteoblast,OSE
TPST1,osteoblast,OSE
C17orf68,osteoblast,OSE
HSPB8,osteoblast,OSE
PIGT,osteoblast,OSE
IL1RAP,osteoblast,OSE
INO80C,osteoblast,OSE
ZFHX4,osteoblast,OSE
PURB,osteoblast,OSE
C3orf26,osteoblast,OSE
COL6A2,osteoblast,OSE
C6orf105,osteoblast,OSE
BCL3,osteoblast,OSE
C14ORF182,osteoblast,OSE
TM2D2,osteoblast,OSE
HECTD1,osteoblast,OSE
MIR3175,osteoblast,OSE
GLG1,osteoblast,OSE
LYRM1,osteoblast,OSE
CHMP2A,osteoblast,OSE
LOC100507557,osteoblast,OSE
FAM24B-CUZD1,osteoblast,OSE
LOC100128993,osteoblast,OSE
ITSN1,osteoblast,OSE
ZNF148,osteoblast,OSE
C1ORF198,osteoblast,OSE
ARHGAP29,osteoblast,OSE
CAB39L,osteoblast,OSE
PRRC2B,osteoblast,OSE
RSPRY1,osteoblast,OSE
RANGAP1,osteoblast,OSE
ZNF366,osteoblast,OSE
TSPAN5,osteoblast,OSE
SMAD3,osteoblast,OSE
FAM193B,osteoblast,OSE
SOCS5,osteoblast,OSE
KCTD10,osteoblast,OSE
FLJ37453,osteoblast,OSE
EIF4G3,osteoblast,OSE
EIF4G1,osteoblast,OSE
H2AFY,osteoblast,OSE
ATP8B1,osteoblast,OSE
LINC00536,osteoblast,OSE
ELP2,osteoblast,OSE
TRIM39,osteoblast,OSE
EU250746,osteoblast,OSE
TRIM32,osteoblast,OSE
RASSF3,osteoblast,OSE
SLC7A1,osteoblast,OSE
SLC25A37,osteoblast,OSE
C9orf3,osteoblast,OSE
RNH1,osteoblast,OSE
CSDA,osteoblast,OSE
FAM200B,osteoblast,OSE
ASXL1,osteoblast,OSE
THBS2,osteoblast,OSE
DIRC1,osteoblast,OSE
TEX41,osteoblast,OSE
CTNNBL1,osteoblast,OSE
DDX60L,osteoblast,OSE
AY927633,osteoblast,OSE
EFEMP1,osteoblast,OSE
PRICKLE2-AS3,osteoblast,OSE
LINC00840,osteoblast,OSE
POLR2B,osteoblast,OSE
LINC00922,osteoblast,OSE
FGF5,osteoblast,OSE
FGF2,osteoblast,OSE
BX648961,osteoblast,OSE
C16ORF72,osteoblast,OSE
SDC2,osteoblast,OSE
PCID2,osteoblast,OSE
SDC4,osteoblast,OSE
TNFAIP3,osteoblast,OSE
AJ606328,osteoblast,OSE
PAK2,osteoblast,OSE
BTBD7,osteoblast,OSE
IPO5,osteoblast,OSE
ACTR3,osteoblast,OSE
BC039364,osteoblast,OSE
RAD51L1,osteoblast,OSE
EPHA5,osteoblast,OSE
NFATC2,osteoblast,OSE
CARS2,osteoblast,OSE
SACS,osteoblast,OSE
GNAI1,osteoblast,OSE
RAB8B,osteoblast,OSE
TP63,osteoblast,OSE
TEK,osteoblast,OSE
BC038464,osteoblast,OSE
SLA,osteoblast,OSE
AP2M1,osteoblast,OSE
MAPK1,osteoblast,OSE
DUSP5,osteoblast,OSE
REEP3,osteoblast,OSE
DUSP6,osteoblast,OSE
PFDN1,osteoblast,OSE
LRRC8D,osteoblast,OSE
ASH1L,osteoblast,OSE
DAZAP1,osteoblast,OSE
HMGA2,osteoblast,OSE
FER,osteoblast,OSE
VCAM1,osteoblast,OSE
SIL1,osteoblast,OSE
TRPS1,osteoblast,OSE
ADTRP,osteoblast,OSE
LOC401164,osteoblast,OSE
ID3,osteoblast,OSE
MGME1,osteoblast,OSE
PSMB2,osteoblast,OSE
DCP1B,osteoblast,OSE
RPS16,osteoblast,OSE
TMSB4X,osteoblast,OSE
KCTD9,osteoblast,OSE
C20orf72,osteoblast,OSE
LATS2,osteoblast,OSE
RIPK2,osteoblast,OSE
ODZ2,osteoblast,OSE
ADAM17,osteoblast,OSE
BC039180,osteoblast,OSE
HIST1H2AD,osteoblast,OSE
ASAM,osteoblast,OSE
LOC150381,osteoblast,OSE
BCL2L13,osteoblast,OSE
RAB30,osteoblast,OSE
CDR2,osteoblast,OSE
YWHAQ,osteoblast,OSE
GLI2,osteoblast,OSE
LOC100128787,osteoblast,OSE
KCTD20,osteoblast,OSE
NACC1,osteoblast,OSE
SIN3A,osteoblast,OSE
NR3C1,osteoblast,OSE
LINC00886,osteoblast,OSE
GTF2H5,osteoblast,OSE
PLAT,osteoblast,OSE
OSTCL,osteoblast,OSE
NGF,osteoblast,OSE
TNC,osteoblast,OSE
EOGT,osteoblast,OSE
BCL10,osteoblast,OSE
RASA3,osteoblast,OSE
SEC22B,osteoblast,OSE
BC040861,osteoblast,OSE
UPF3A,osteoblast,OSE
GNA12,osteoblast,OSE
GORAB,osteoblast,OSE
PTPRK,osteoblast,OSE
ZNF608,osteoblast,OSE
DTWD1,osteoblast,OSE
HIST1H4B,smooth-muscle-cell,CSE
HIST1H4A,smooth-muscle-cell,CSE
MOV10,smooth-muscle-cell,CSE
DUSP28,smooth-muscle-cell,CSE
HIPK2,smooth-muscle-cell,CSE
SBF2,smooth-muscle-cell,CSE
SGPL1,smooth-muscle-cell,CSE
SMG6,smooth-muscle-cell,CSE
APBB2,smooth-muscle-cell,CSE
CDC42SE1,smooth-muscle-cell,CSE
IGF1R,smooth-muscle-cell,CSE
DIAPH1,smooth-muscle-cell,CSE
FAM129B,smooth-muscle-cell,CSE
C22orf9,smooth-muscle-cell,CSE
PAPPA,smooth-muscle-cell,CSE
PCDHGC5,smooth-muscle-cell,CSE
FMNL2,smooth-muscle-cell,CSE
GATA4,smooth-muscle-cell,CSE
CHSY1,smooth-muscle-cell,CSE
UBE4B,smooth-muscle-cell,CSE
CCND2,smooth-muscle-cell,CSE
POP1,smooth-muscle-cell,CSE
ENC1,smooth-muscle-cell,CSE
TCF12,smooth-muscle-cell,CSE
NR3C1,smooth-muscle-cell,CSE
NTHL1,smooth-muscle-cell,CSE
STK38L,smooth-muscle-cell,CSE
MMP14,smooth-muscle-cell,CSE
CAPZB,smooth-muscle-cell,CSE
MMP16,smooth-muscle-cell,CSE
MIR548F1,smooth-muscle-cell,CSE
LOC100505718,smooth-muscle-cell,CSE
NUAK1,smooth-muscle-cell,CSE
CDKN1A,smooth-muscle-cell,CSE
MGST2,smooth-muscle-cell,CSE
COL3A1,smooth-muscle-cell,CSE
RARRES1,smooth-muscle-cell,CSE
PHLDA1,smooth-muscle-cell,CSE
BACH2,smooth-muscle-cell,CSE
BHLHE40-AS1,smooth-muscle-cell,CSE
SOX15,smooth-muscle-cell,CSE
FBXL13,smooth-muscle-cell,CSE
C20ORF112,smooth-muscle-cell,CSE
KSR1,smooth-muscle-cell,CSE
PDLIM4,smooth-muscle-cell,CSE
C7ORF10,smooth-muscle-cell,CSE
DST,smooth-muscle-cell,CSE
CUX1,smooth-muscle-cell,CSE
COL4A2,smooth-muscle-cell,CSE
COL4A1,smooth-muscle-cell,CSE
HMCN1,smooth-muscle-cell,CSE
DSE,smooth-muscle-cell,CSE
FTO,smooth-muscle-cell,CSE
ZEB2,smooth-muscle-cell,CSE
KIAA1949,smooth-muscle-cell,CSE
MTHFD1L,smooth-muscle-cell,CSE
TMX2-CTNND1,smooth-muscle-cell,CSE
TPD52,smooth-muscle-cell,CSE
PRDM6,smooth-muscle-cell,CSE
ASAP2,smooth-muscle-cell,CSE
PLEC,smooth-muscle-cell,CSE
FLNB,smooth-muscle-cell,CSE
ATXN1,smooth-muscle-cell,CSE
NBPF9,smooth-muscle-cell,CSE
KIAA0427,smooth-muscle-cell,CSE
SMAD6,smooth-muscle-cell,CSE
LETM2,smooth-muscle-cell,CSE
SHROOM3,smooth-muscle-cell,CSE
PPP2R4,smooth-muscle-cell,CSE
SPSB1,smooth-muscle-cell,CSE
PHLDB2,smooth-muscle-cell,CSE
CAMK1D,smooth-muscle-cell,CSE
NEDD9,smooth-muscle-cell,CSE
MARCKS,smooth-muscle-cell,CSE
CMSS1,smooth-muscle-cell,CSE
ELMSAN1,smooth-muscle-cell,CSE
S100A4,smooth-muscle-cell,CSE
S100A3,smooth-muscle-cell,CSE
AK024736,smooth-muscle-cell,CSE
AK125257,smooth-muscle-cell,CSE
BC089451,smooth-muscle-cell,CSE
ARID5B,smooth-muscle-cell,CSE
CORO1C,smooth-muscle-cell,CSE
ERG,smooth-muscle-cell,CSE
NTM,smooth-muscle-cell,CSE
CXXC5,smooth-muscle-cell,CSE
EEF1A1,smooth-muscle-cell,CSE
ARHGEF12,smooth-muscle-cell,CSE
MAZ,smooth-muscle-cell,CSE
TTC7A,smooth-muscle-cell,CSE
MYOF,smooth-muscle-cell,CSE
TWIST1,smooth-muscle-cell,CSE
ST5,smooth-muscle-cell,CSE
ST7,smooth-muscle-cell,CSE
SLIT3,smooth-muscle-cell,CSE
MID1,smooth-muscle-cell,CSE
TTLL5,smooth-muscle-cell,CSE
ITGB5,smooth-muscle-cell,CSE
LTBP1,smooth-muscle-cell,CSE
ITGB6,smooth-muscle-cell,CSE
HIST4H4,smooth-muscle-cell,CSE
SUFU,smooth-muscle-cell,CSE
NRP1,smooth-muscle-cell,CSE
NRP2,smooth-muscle-cell,CSE
BCAR3,smooth-muscle-cell,CSE
DKK2,smooth-muscle-cell,CSE
ANK3,smooth-muscle-cell,CSE
CDKAL1,smooth-muscle-cell,CSE
ZNF462,smooth-muscle-cell,CSE
ZNF395,smooth-muscle-cell,CSE
SPTB,smooth-muscle-cell,CSE
TSPAN14,smooth-muscle-cell,CSE
TSPAN15,smooth-muscle-cell,CSE
NPAS2,smooth-muscle-cell,CSE
HPS4,smooth-muscle-cell,CSE
USP22,smooth-muscle-cell,CSE
EHD2,smooth-muscle-cell,CSE
EIF3H,smooth-muscle-cell,CSE
RARB,smooth-muscle-cell,CSE
RAI1,smooth-muscle-cell,CSE
NFE2L2,smooth-muscle-cell,CSE
ARHGEF2,smooth-muscle-cell,CSE
ARHGEF3,smooth-muscle-cell,CSE
FOXK1,smooth-muscle-cell,CSE
ZNF267,smooth-muscle-cell,CSE
KLF3,smooth-muscle-cell,CSE
CDH2,smooth-muscle-cell,CSE
LIPA,smooth-muscle-cell,CSE
C4orf18,smooth-muscle-cell,CSE
EXT1,smooth-muscle-cell,CSE
TSC22D3,smooth-muscle-cell,CSE
SCD5,smooth-muscle-cell,CSE
SEC24D,smooth-muscle-cell,CSE
ARRDC3,smooth-muscle-cell,CSE
SNAI2,smooth-muscle-cell,CSE
LRRC4C,smooth-muscle-cell,CSE
TENM2,smooth-muscle-cell,CSE
SLX4IP,smooth-muscle-cell,CSE
APP,smooth-muscle-cell,CSE
VIM,smooth-muscle-cell,CSE
SFN,smooth-muscle-cell,CSE
MANBAL,smooth-muscle-cell,CSE
TMEM49,smooth-muscle-cell,CSE
YEATS4,smooth-muscle-cell,CSE
TMEM44,smooth-muscle-cell,CSE
DDAH1,smooth-muscle-cell,CSE
FOXP1,smooth-muscle-cell,CSE
SCHIP1,smooth-muscle-cell,CSE
CYR61,smooth-muscle-cell,CSE
TCEANC,smooth-muscle-cell,CSE
LINC00607,smooth-muscle-cell,CSE
NEK7,smooth-muscle-cell,CSE
BMF,smooth-muscle-cell,CSE
C19orf61,smooth-muscle-cell,CSE
MKL1,smooth-muscle-cell,CSE
PRKG1,smooth-muscle-cell,CSE
CAMTA1,smooth-muscle-cell,CSE
TNS1,smooth-muscle-cell,CSE
AX747619,smooth-muscle-cell,CSE
TCF4,smooth-muscle-cell,CSE
DPYSL2,smooth-muscle-cell,CSE
DPYSL3,smooth-muscle-cell,CSE
ARID2,smooth-muscle-cell,CSE
SHB,smooth-muscle-cell,CSE
ECSIT,smooth-muscle-cell,CSE
SMYD3,smooth-muscle-cell,CSE
PHLDB1,smooth-muscle-cell,CSE
COL16A1,smooth-muscle-cell,CSE
BCAR1,smooth-muscle-cell,CSE
GALNT2,smooth-muscle-cell,CSE
EPAS1,smooth-muscle-cell,CSE
FLRT2,smooth-muscle-cell,CSE
LOC100128731,smooth-muscle-cell,CSE
SEMA5A,smooth-muscle-cell,CSE
CREM,smooth-muscle-cell,CSE
GPR98,smooth-muscle-cell,CSE
GAS7,smooth-muscle-cell,CSE
PDGFRB,smooth-muscle-cell,CSE
PDGFRA,smooth-muscle-cell,CSE
TMEM136,smooth-muscle-cell,CSE
FILIP1L,smooth-muscle-cell,CSE
CIRBP,smooth-muscle-cell,CSE
PLB1,smooth-muscle-cell,CSE
SPRY2,smooth-muscle-cell,CSE
DNAJB5,smooth-muscle-cell,CSE
STXBP6,smooth-muscle-cell,CSE
SAMD4A,smooth-muscle-cell,CSE
LUM,smooth-muscle-cell,CSE
FLT1,smooth-muscle-cell,CSE
DNAJB2,smooth-muscle-cell,CSE
LOC100132891,smooth-muscle-cell,CSE
TPM1,smooth-muscle-cell,CSE
IFI16,smooth-muscle-cell,CSE
WDR25,smooth-muscle-cell,CSE
DNMBP,smooth-muscle-cell,CSE
VGLL4,smooth-muscle-cell,CSE
TGFBR3,smooth-muscle-cell,CSE
TRIO,smooth-muscle-cell,CSE
SH3RF3,smooth-muscle-cell,CSE
MIR100HG,smooth-muscle-cell,CSE
TXN2,smooth-muscle-cell,CSE
COL5A1,smooth-muscle-cell,CSE
TMEM2,smooth-muscle-cell,CSE
TJP2,smooth-muscle-cell,CSE
LRRFIP1,smooth-muscle-cell,CSE
ZFP36,smooth-muscle-cell,CSE
HAS2,smooth-muscle-cell,CSE
CDK6,smooth-muscle-cell,CSE
SH3PXD2A,smooth-muscle-cell,CSE
TGFB2,smooth-muscle-cell,CSE
SVIL,smooth-muscle-cell,CSE
PTK7,smooth-muscle-cell,CSE
ERCC1,smooth-muscle-cell,CSE
SPECC1,smooth-muscle-cell,CSE
C19orf20,smooth-muscle-cell,CSE
LIMS1,smooth-muscle-cell,CSE
MCL1,smooth-muscle-cell,CSE
ECE1,smooth-muscle-cell,CSE
PITX2,smooth-muscle-cell,CSE
BBC3,smooth-muscle-cell,CSE
IQGAP1,smooth-muscle-cell,CSE
